"@timestamp",Class,"Class.keyword",Device,Level,Line,Message,Method,Pod,Service,Subscriber,Thread,"_id","_index","_score","_type"
"Jan 15, 2023 @ 22:16:19.638","com.genband.fsmutils.TransactionContextRepository","com.genband.fsmutils.TransactionContextRepository",cxfwzgzode,DEBUG,80," Message successfully persisted: {""version"":""1"",""messageRealm"":""external"",""messageParams"":{""subscriber"":""IhrblzMlQ7gbooyH"",""calledMessageQueue"":""restamqpgw-restamqpgw-858f67c84-t56bl"",""type"":""request"",""messageID"":""3d548ffe-0cc3-4768-a11b-29b800e468d1"",""correlationID"":""09b66cd36353cabd34a6599f3282705f"",""transactionID"":""16a9d31a-b667-47f9-bb0c-96db9df7408f"",""originatingMS"":""restamqpgw"",""terminatingMS"":""callbroker"",""authorization"":""Bearer eyJraWQiOiJhdHQiLCJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJzdWIiOiJJaHJibHpNbFE3Z2Jvb3lIIiwicmVzb3VyY2VfYWNjZXNzIjp7ImFjY291bnQiOnsicm9sZXMiOltdfX0sImFsbG93ZWQtb3JpZ2lucyI6W10sInNtcy1kaWQtbGlzdCI6IisxMjA4MjI1NjE2OSwrMTcxOTI0NzU0OTMiLCJpc3MiOiJodHRwczpcL1wva3ZzMS1jcGFhcy1vYXV0aC5rYW5keS5pbyIsInNlcnZpY2VzLWlkZW50aXR5IjoiY3RhYjEwMUBjdGFia3ZzLnM4a2UuYXR0LmNvbSIsInR5cCI6IkJlYXJlciIsInByZWZlcnJlZF91c2VybmFtZSI6IklocmJsek1sUTdnYm9veUgiLCJnaXZlbl9uYW1lIjoiY3RhYjEwMSIsImF1ZCI6IlBVQi1jdGFia3ZzLnM4a2UiLCJhY3IiOiIxIiwibmJmIjowLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsibG9jYWxpemF0aW9uIiwibm90aWZpY2F0aW9uY2hhbm5lbCIsImF1dGgiLCJ3ZWJydGNzaWduYWxpbmciLCJjbGlja3RvY2FsbCIsImRpcmVjdG9yeSIsImFkZHJlc3Nib29rIiwibm1zIiwiY2hhdCIsIndlYnNvY2tldCIsIjUxMzhhZWJmLThiNDEtNGEzNy04NmFmLWQ2MjY2OTlkMmNjNyIsInByZXNlbmNlIiwic21zbWVzc2FnaW5nIl19LCJjYWxsLWRpZC1saXN0IjoiKzEyMDgyMjU2MTY5LCsxNzE5MjQ3NTQ5MyIsImF6cCI6IlBVQi1jdGFia3ZzLnM4a2UiLCJhdXRoX3RpbWUiOjAsInNjb3BlIjoib3BlbmlkIiwicmVhbG0iOiJhdHQiLCJzZXNzaW9uX3N0YXRlIjoiMWQ0M2ViOWUtYTlkNi00NWEwLWE0M2QtMWYwZjI0ODE1ZTE1IiwiZXhwIjoxNjczODM4OTc3LCJmYW1pbHlfbmFtZSI6ImN0YWIxMDEiLCJpYXQiOjE2NzM4MTAxNzgsImVtYWlsIjoiY3RhYjEwMUBkZWJzbWFpbC5jb20iLCJqdGkiOiI0MzdmNjExMi01MjAwLTQwZDAtYjg5Ny05NWU2ZGI4YzI5NmEifQ.T5BNRUxP3JW7dYPFYhcQENlOCTz4HADLP0qQ8j2zYkaBe69LEtd5rIkTmsvGO-S00iLeoOzypcW2TxBIdzCDOxbjbA4N5LKGg6_hzmdCEYsWPOdvpTdOrvfxfGxuB6rXjZDsjXAV7RWKzRjudox6D3XUNJscXZauVGZ4rq9gD2t-Eci4Vwq6EK2-ATEmJWzkbD2AhNRBKCCpk1jg6kXCYHuq_c1KwjscXUEwwMsIyySQY2tRB6DQhjQ9QMBJiuzXkv_i-akRDYn6UBczaHk_qB7ir5e_8Fd9sFx_ZopofUxhzo8sXZTy32bMS0iHenbtZxfMSu2ZobVYCiPuWeHM6g""""proxyHttpHeaders"":""{x-cpaas-agent=[CTAB]}""},""serviceAction"":""webrtcsignaling"",""serviceData"":{""version"":null,""externalProtocol"":""http"",""httpParams"":{""type"":request,""verb"":""POST"",""path"":""/cpaas/webrtcsignaling/v1/IhrblzMlQ7gbooyH/subscriptions"",""statusCode"":null,""statusText"":null,""headers"":{host=[restamqpgw.platform.svc.cluster.local:8080], connection=[keep-alive], x-forwarded-for=[10.102.198.11, 10.32.2.128], x-forwarded-proto=[https], x-forwarded-host=[kvs1-cpaas-oauth.kandy.io], x-forwarded-port=[8000], x-real-ip=[10.102.198.11], content-length=[143], x-correlationid=[09b66cd36353cabd34a6599f3282705f], accept=[text/plain, application/xml, text/xml, application/json, application/*+xml, application/*+json, */*], x-cpaas-invalid=[ctab;invalid], authorization=[Bearer eyJraWQiOiJhdHQiLCJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJzdWIiOiJJaHJibHpNbFE3Z2Jvb3lIIiwicmVzb3VyY2VfYWNjZXNzIjp7ImFjY291bnQiOnsicm9sZXMiOltdfX0sImFsbG93ZWQtb3JpZ2lucyI6W10sInNtcy1kaWQtbGlzdCI6IisxMjA4MjI1NjE2OSwrMTcxOTI0NzU0OTMiLCJpc3MiOiJodHRwczpcL1wva3ZzMS1jcGFhcy1vYXV0aC5rYW5keS5pbyIsInNlcnZpY2VzLWlkZW50aXR5IjoiY3RhYjEwMUBjdGFia3ZzLnM4a2UuYXR0LmNvbSIsInR5cCI6IkJlYXJlciIsInByZWZlcnJlZF91c2VybmFtZSI6IklocmJsek1sUTdnYm9veUgiLCJnaXZlbl9uYW1lIjoiY3RhYjEwMSIsImF1ZCI6IlBVQi1jdGFia3ZzLnM4a2UiLCJhY3IiOiIxIiwibmJmIjowLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsibG9jYWxpemF0aW9uIiwibm90aWZpY2F0aW9uY2hhbm5lbCIsImF1dGgiLCJ3ZWJydGNzaWduYWxpbmciLCJjbGlja3RvY2FsbCIsImRpcmVjdG9yeSIsImFkZHJlc3Nib29rIiwibm1zIiwiY2hhdCIsIndlYnNvY2tldCIsIjUxMzhhZWJmLThiNDEtNGEzNy04NmFmLWQ2MjY2OTlkMmNjNyIsInByZXNlbmNlIiwic21zbWVzc2FnaW5nIl19LCJjYWxsLWRpZC1saXN0IjoiKzEyMDgyMjU2MTY5LCsxNzE5MjQ3NTQ5MyIsImF6cCI6IlBVQi1jdGFia3ZzLnM4a2UiLCJhdXRoX3RpbWUiOjAsInNjb3BlIjoib3BlbmlkIiwicmVhbG0iOiJhdHQiLCJzZXNzaW9uX3N0YXRlIjoiMWQ0M2ViOWUtYTlkNi00NWEwLWE0M2QtMWYwZjI0ODE1ZTE1IiwiZXhwIjoxNjczODM4OTc3LCJmYW1pbHlfbmFtZSI6ImN0YWIxMDEiLCJpYXQiOjE2NzM4MTAxNzgsImVtYWlsIjoiY3RhYjEwMUBkZWJzbWFpbC5jb20iLCJqdGkiOiI0MzdmNjExMi01MjAwLTQwZDAtYjg5Ny05NWU2ZGI4YzI5NmEifQ.T5BNRUxP3JW7dYPFYhcQENlOCTz4HADLP0qQ8j2zYkaBe69LEtd5rIkTmsvGO-S00iLeoOzypcW2TxBIdzCDOxbjbA4N5LKGg6_hzmdCEYsWPOdvpTdOrvfxfGxuB6rXjZDsjXAV7RWKzRjudox6D3XUNJscXZauVGZ4rq9gD2t-Eci4Vwq6EK2-ATEmJWzkbD2AhNRBKCCpk1jg6kXCYHuq_c1KwjscXUEwwMsIyySQY2tRB6DQhjQ9QMBJiuzXkv_i-akRDYn6UBczaHk_qB7ir5e_8Fd9sFx_ZopofUxhzo8sXZTy32bMS0iHenbtZxfMSu2ZobVYCiPuWeHM6g], x-cpaas-agent=[CTAB], content-type=[application/json], user-agent=[Apache-HttpClient/4.5.11 (Java/1.8.0_151)], accept-encoding=[gzip,deflate], x-consumer-id=[6100e4b3-a004-490f-9ed9-7ef07c84e2ac], x-consumer-username=[att]},""queryParams"":null,""payload"":{""contentType"":json,""contentData"":{""wrtcsNotificationSubscription"":{""callBackReference"":{""notifyUrl"":""ws-26043616-b548-42e0-8c16-d93cf225e477""},""clientCorrelator"":""cxfwzgzode"",""resourceUrl"":null},""wrtcsSubscriptionList"":null,""requestError"":null,""notificationMessage"":null,""wrtcsAnswer"":null,""wrtcsSessionList"":null,""wrtcsSessionStatus"":null,""wrtcsSession"":null,""wrtcsOffer"":null,""wrtcsIceCandidates"":null,""wrtcsTransfer"":null,""wrtcsTurnCredentials"":null,""wrtcsForward"":null,""clientCorrelator"":null}}},""subscription"":null,""statusCode"":null,""statusText"":null,""service"":null,""channelId"":null,""clientCorrelator"":null,""deliveryList"":null,""notificationPayloadType"":null,""notificationPayload"":null,""pushDataPrivacyEnabled"":null,""largeSDP"":null,""pushParams"":null,""wrtcsSessionList"":null,""wrtcsSessionStatus"":null,""sessionId"":null,""wrtcsAnswer"":null,""wrtcsEventNotification"":null,""wrtcsSession"":null,""wrtcsOffer"":null,""wrtcsIceCandidates"":null,""wrtcsTransfer"":null,""wrtcsTurnCredentials"":null,""wrtcsForward"":null,""requestError"":null,""originatorTn"":null}}  ",persistMessage,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","HoXctoUB-R0zLxEjdtWh","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:16:19.638","com.genband.util.provisioning.PortalProvisioningService","com.genband.util.provisioning.PortalProvisioningService",cxfwzgzode,DEBUG,56," retrieving portal user:IhrblzMlQ7gbooyH using class:class com.genband.app.callbroker.entities.User  ",getSimpleUser,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","JYXctoUB-R0zLxEjdtWk","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:16:19.635","com.genband.app.callbroker.fsm.subs.actions.SubscriptionAction","com.genband.app.callbroker.fsm.subs.actions.SubscriptionAction",cxfwzgzode,DEBUG,75," Starting to process subscription request...  ",handleRequest,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","IoXctoUB-R0zLxEjdtWh","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:16:19.635","com.genband.app.callbroker.utils.MessageConstructionFactory","com.genband.app.callbroker.utils.MessageConstructionFactory",cxfwzgzode,DEBUG,114," Starting To Process GenerateSubscriptionRequestToAdapter   ",generateSubscriptionRequestToAdapter,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","IIXctoUB-R0zLxEjdtWh","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:16:19.635","com.genband.fsmutils.TransactionContextRepository","com.genband.fsmutils.TransactionContextRepository",cxfwzgzode,DEBUG,57," Persisting message...  ",persistMessage,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","G4XctoUB-R0zLxEjdtWh","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:16:19.634","com.genband.app.callbroker.fsm.subs.fsmutils.SubsStateMachineManager","com.genband.app.callbroker.fsm.subs.fsmutils.SubsStateMachineManager",cxfwzgzode,DEBUG,34," Created New SUBSCRIPTION State Machine With UUID: 16af6515-7232-4247-854f-2d947cfb7e80  And With EncodedId: SWhyYmx6TWxRN2dib295SDpjeGZ3emd6b2Rl  ",createStateMachine,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","FoXctoUB-R0zLxEjdtWh","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:16:19.634","com.genband.app.callbroker.fsm.shared.StateMachineManager","com.genband.app.callbroker.fsm.shared.StateMachineManager",cxfwzgzode,DEBUG,54," Saved State machine with  and SmId: SWhyYmx6TWxRN2dib295SDpjeGZ3emd6b2Rl   ",saveStateMachine,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","L4XctoUB-R0zLxEjdtWs","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:16:19.634","com.genband.app.callbroker.fsm.subs.actions.SubsInitAction","com.genband.app.callbroker.fsm.subs.actions.SubsInitAction",cxfwzgzode,DEBUG,34," Saved State Machine With UUID: 16af6515-7232-4247-854f-2d947cfb7e80 And SmId: SWhyYmx6TWxRN2dib295SDpjeGZ3emd6b2Rl   ",execute,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","F4XctoUB-R0zLxEjdtWh","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:16:19.632","com.genband.app.callbroker.fsm.subs.actions.SubsInitAction","com.genband.app.callbroker.fsm.subs.actions.SubsInitAction",cxfwzgzode,DEBUG,30," Returning To Initial State...  ",execute,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","KIXctoUB-R0zLxEjdtWl","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:16:19.632","com.genband.app.callbroker.fsm.shared.MachineCache","com.genband.app.callbroker.fsm.shared.MachineCache",cxfwzgzode,DEBUG,40," Saving State Machine for Identifier: SWhyYmx6TWxRN2dib295SDpjeGZ3emd6b2Rl  ",saveStateMachine,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","LIXctoUB-R0zLxEjdtWm","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:16:19.631","com.genband.app.callbroker.fsm.shared.StateMachineManager","com.genband.app.callbroker.fsm.shared.StateMachineManager",cxfwzgzode,DEBUG,41," Could Not Find An Existing State Machine, Creating One Now...  ",initStateMachine,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","JIXctoUB-R0zLxEjdtWk","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:16:19.630","com.genband.app.callbroker.fsm.shared.StateMachineManager","com.genband.app.callbroker.fsm.shared.StateMachineManager",cxfwzgzode,DEBUG,68," Starting To Process RetrieveStateMachine ...  ",retrieveStateMachine,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","HYXctoUB-R0zLxEjdtWh","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:16:19.630","com.genband.app.callbroker.fsm.shared.MachineCache","com.genband.app.callbroker.fsm.shared.MachineCache",cxfwzgzode,DEBUG,30," Retrieving State Machine for Identifier: SWhyYmx6TWxRN2dib295SDpjeGZ3emd6b2Rl  ",getStateMachine,"callbroker-5998f859cf-kv5hl",callbroker,IhrblzMlQ7gbooyH,"rabbitmqWorker-1-thread-226","GoXctoUB-R0zLxEjdtWh","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:16:19.619","com.genband.util.broker.util.MessageFactory","com.genband.util.broker.util.MessageFactory","${ctx:device}",DEBUG,285," Starting to set proxy http headers  ",deserializeMessage,"callbroker-5998f859cf-kv5hl",callbroker,"${ctx:subscriber}","pool-4-thread-6","K4XctoUB-R0zLxEjdtWm","logging-000338","-","_doc"
"Jan 15, 2023 @ 22:16:19.618","com.genband.util.broker.util.MessageFactory","com.genband.util.broker.util.MessageFactory","${ctx:device}",INTERNALTRACE,281," Message is: {""version"":""1"",""messageRealm"":""external"",""serviceAction"":""webrtcsignaling"",""messageParams"":{""subscriber"":""IhrblzMlQ7gbooyH"",""calledMessageQueue"":""restamqpgw-restamqpgw-858f67c84-t56bl"",""type"":""request"",""messageID"":""3d548ffe-0cc3-4768-a11b-29b800e468d1"",""correlationID"":""09b66cd36353cabd34a6599f3282705f"",""transactionID"":""16a9d31a-b667-47f9-bb0c-96db9df7408f"",""originatingMS"":""restamqpgw"",""terminatingMS"":""callbroker"",""authorization"":""Bearer eyJraWQiOiJhdHQiLCJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJzdWIiOiJJaHJibHpNbFE3Z2Jvb3lIIiwicmVzb3VyY2VfYWNjZXNzIjp7ImFjY291bnQiOnsicm9sZXMiOltdfX0sImFsbG93ZWQtb3JpZ2lucyI6W10sInNtcy1kaWQtbGlzdCI6IisxMjA4MjI1NjE2OSwrMTcxOTI0NzU0OTMiLCJpc3MiOiJodHRwczpcL1wva3ZzMS1jcGFhcy1vYXV0aC5rYW5keS5pbyIsInNlcnZpY2VzLWlkZW50aXR5IjoiY3RhYjEwMUBjdGFia3ZzLnM4a2UuYXR0LmNvbSIsInR5cCI6IkJlYXJlciIsInByZWZlcnJlZF91c2VybmFtZSI6IklocmJsek1sUTdnYm9veUgiLCJnaXZlbl9uYW1lIjoiY3RhYjEwMSIsImF1ZCI6IlBVQi1jdGFia3ZzLnM4a2UiLCJhY3IiOiIxIiwibmJmIjowLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsibG9jYWxpemF0aW9uIiwibm90aWZpY2F0aW9uY2hhbm5lbCIsImF1dGgiLCJ3ZWJydGNzaWduYWxpbmciLCJjbGlja3RvY2FsbCIsImRpcmVjdG9yeSIsImFkZHJlc3Nib29rIiwibm1zIiwiY2hhdCIsIndlYnNvY2tldCIsIjUxMzhhZWJmLThiNDEtNGEzNy04NmFmLWQ2MjY2OTlkMmNjNyIsInByZXNlbmNlIiwic21zbWVzc2FnaW5nIl19LCJjYWxsLWRpZC1saXN0IjoiKzEyMDgyMjU2MTY5LCsxNzE5MjQ3NTQ5MyIsImF6cCI6IlBVQi1jdGFia3ZzLnM4a2UiLCJhdXRoX3RpbWUiOjAsInNjb3BlIjoib3BlbmlkIiwicmVhbG0iOiJhdHQiLCJzZXNzaW9uX3N0YXRlIjoiMWQ0M2ViOWUtYTlkNi00NWEwLWE0M2QtMWYwZjI0ODE1ZTE1IiwiZXhwIjoxNjczODM4OTc3LCJmYW1pbHlfbmFtZSI6ImN0YWIxMDEiLCJpYXQiOjE2NzM4MTAxNzgsImVtYWlsIjoiY3RhYjEwMUBkZWJzbWFpbC5jb20iLCJqdGkiOiI0MzdmNjExMi01MjAwLTQwZDAtYjg5Ny05NWU2ZGI4YzI5NmEifQ.T5BNRUxP3JW7dYPFYhcQENlOCTz4HADLP0qQ8j2zYkaBe69LEtd5rIkTmsvGO-S00iLeoOzypcW2TxBIdzCDOxbjbA4N5LKGg6_hzmdCEYsWPOdvpTdOrvfxfGxuB6rXjZDsjXAV7RWKzRjudox6D3XUNJscXZauVGZ4rq9gD2t-Eci4Vwq6EK2-ATEmJWzkbD2AhNRBKCCpk1jg6kXCYHuq_c1KwjscXUEwwMsIyySQY2tRB6DQhjQ9QMBJiuzXkv_i-akRDYn6UBczaHk_qB7ir5e_8Fd9sFx_ZopofUxhzo8sXZTy32bMS0iHenbtZxfMSu2ZobVYCiPuWeHM6g"",""proxyHttpHeaders"":null},""serviceData"":{""externalProtocol"":""http"",""httpParams"":{""type"":""request"",""verb"":""POST"",""path"":""/cpaas/webrtcsignaling/v1/IhrblzMlQ7gbooyH/subscriptions"",""headers"":{""host"":[""restamqpgw.platform.svc.cluster.local:8080""],""connection"":[""keep-alive""],""x-forwarded-for"":[""10.102.198.11, 10.32.2.128""],""x-forwarded-proto"":[""https""],""x-forwarded-host"":[""kvs1-cpaas-oauth.kandy.io""],""x-forwarded-port"":[""8000""],""x-real-ip"":[""10.102.198.11""],""content-length"":[""143""],""x-correlationid"":[""09b66cd36353cabd34a6599f3282705f""],""accept"":[""text/plain, application/xml, text/xml, application/json, application/*+xml, application/*+json, */*""],""x-cpaas-invalid"":[""ctab;invalid""],""authorization"":[""Bearer eyJraWQiOiJhdHQiLCJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJzdWIiOiJJaHJibHpNbFE3Z2Jvb3lIIiwicmVzb3VyY2VfYWNjZXNzIjp7ImFjY291bnQiOnsicm9sZXMiOltdfX0sImFsbG93ZWQtb3JpZ2lucyI6W10sInNtcy1kaWQtbGlzdCI6IisxMjA4MjI1NjE2OSwrMTcxOTI0NzU0OTMiLCJpc3MiOiJodHRwczpcL1wva3ZzMS1jcGFhcy1vYXV0aC5rYW5keS5pbyIsInNlcnZpY2VzLWlkZW50aXR5IjoiY3RhYjEwMUBjdGFia3ZzLnM4a2UuYXR0LmNvbSIsInR5cCI6IkJlYXJlciIsInByZWZlcnJlZF91c2VybmFtZSI6IklocmJsek1sUTdnYm9veUgiLCJnaXZlbl9uYW1lIjoiY3RhYjEwMSIsImF1ZCI6IlBVQi1jdGFia3ZzLnM4a2UiLCJhY3IiOiIxIiwibmJmIjowLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsibG9jYWxpemF0aW9uIiwibm90aWZpY2F0aW9uY2hhbm5lbCIsImF1dGgiLCJ3ZWJydGNzaWduYWxpbmciLCJjbGlja3RvY2FsbCIsImRpcmVjdG9yeSIsImFkZHJlc3Nib29rIiwibm1zIiwiY2hhdCIsIndlYnNvY2tldCIsIjUxMzhhZWJmLThiNDEtNGEzNy04NmFmLWQ2MjY2OTlkMmNjNyIsInByZXNlbmNlIiwic21zbWVzc2FnaW5nIl19LCJjYWxsLWRpZC1saXN0IjoiKzEyMDgyMjU2MTY5LCsxNzE5MjQ3NTQ5MyIsImF6cCI6IlBVQi1jdGFia3ZzLnM4a2UiLCJhdXRoX3RpbWUiOjAsInNjb3BlIjoib3BlbmlkIiwicmVhbG0iOiJhdHQiLCJzZXNzaW9uX3N0YXRlIjoiMWQ0M2ViOWUtYTlkNi00NWEwLWE0M2QtMWYwZjI0ODE1ZTE1IiwiZXhwIjoxNjczODM4OTc3LCJmYW1pbHlfbmFtZSI6ImN0YWIxMDEiLCJpYXQiOjE2NzM4MTAxNzgsImVtYWlsIjoiY3RhYjEwMUBkZWJzbWFpbC5jb20iLCJqdGkiOiI0MzdmNjExMi01MjAwLTQwZDAtYjg5Ny05NWU2ZGI4YzI5NmEifQ.T5BNRUxP3JW7dYPFYhcQENlOCTz4HADLP0qQ8j2zYkaBe69LEtd5rIkTmsvGO-S00iLeoOzypcW2TxBIdzCDOxbjbA4N5LKGg6_hzmdCEYsWPOdvpTdOrvfxfGxuB6rXjZDsjXAV7RWKzRjudox6D3XUNJscXZauVGZ4rq9gD2t-Eci4Vwq6EK2-ATEmJWzkbD2AhNRBKCCpk1jg6kXCYHuq_c1KwjscXUEwwMsIyySQY2tRB6DQhjQ9QMBJiuzXkv_i-akRDYn6UBczaHk_qB7ir5e_8Fd9sFx_ZopofUxhzo8sXZTy32bMS0iHenbtZxfMSu2ZobVYCiPuWeHM6g""],""x-cpaas-agent"":[""CTAB""],""content-type"":[""application/json""],""user-agent"":[""Apache-HttpClient/4.5.11 (Java/1.8.0_151)""],""accept-encoding"":[""gzip,deflate""],""x-consumer-id"":[""6100e4b3-a004-490f-9ed9-7ef07c84e2ac""],""x-consumer-username"":[""att""]},""payload"":{""contentType"":""json"",""contentData"":{""wrtcsNotificationSubscription"":{""callbackReference"":{""notifyURL"":""ws-26043616-b548-42e0-8c16-d93cf225e477""},""clientCorrelator"":""cxfwzgzode""}}}}}}   ",deserializeMessage,"callbroker-5998f859cf-kv5hl",callbroker,"${ctx:subscriber}","pool-4-thread-6","J4XctoUB-R0zLxEjdtWl","logging-000338","-","_doc"
